num,title,link,content
128,엔씨소프트가 '엔터테인먼트와 금융'에 진출한다,https://www.gamemeca.com/mv.php?inflow=naver_s&gid=1641691,"현재 물망에 오른 분야는 금융과 엔터테인먼트다. 금융은 KB금융과 협업방안을 검토 중이고, 엔터테인먼트는 김택헌 수석부사장이 대표를 맡은 자회사를 통해 본격화한다. 이 중 먼저 관련 소식이 전해진 쪽은 금융이다...."
129,"신한파이낸스, 카자흐 車기업과 자동차금융 MOU",http://www.edaily.co.kr/news/newspath.asp?newsid=02194326625869288,자동차금융 제휴협약(MOU)를 체결했다고 20일 밝혔다. 아시아오토는 카자흐스탄 최대 자동차 조립 생산... 19일(현지시간) 신한파이낸스와 아시아오토는 카자흐스탄 비펙 알마티 본부에서 자동차 금융 제휴 협약식을...
130,"두산, 신한금융지주에 네오플럭스 매각",http://www.m-i.kr/news/articleView.html?idxno=739480,?두산은 신한금융지주와 네오플럭스 지분 매각 계약을 체결했다고 20일 밝혔다. 이번 매각은 그룹 재무구조... 이에 앞서 두산중공업은 지난 2일 클럽모우 CC를 하나금융-모아미래도 컨소시엄에 매각하고 채권단 차입금...
131,엔씨소프트가 '엔터테인먼트와 금융'에 진출한다,https://www.gamemeca.com/mv.php?inflow=naver_s&gid=1641691,"현재 물망에 오른 분야는 금융과 엔터테인먼트다. 금융은 KB금융과 협업방안을 검토 중이고, 엔터테인먼트는 김택헌 수석부사장이 대표를 맡은 자회사를 통해 본격화한다. 이 중 먼저 관련 소식이 전해진 쪽은 금융이다...."
132,"신한파이낸스, 카자흐 車기업과 자동차금융 MOU",http://www.edaily.co.kr/news/newspath.asp?newsid=02194326625869288,자동차금융 제휴협약(MOU)를 체결했다고 20일 밝혔다. 아시아오토는 카자흐스탄 최대 자동차 조립 생산... 19일(현지시간) 신한파이낸스와 아시아오토는 카자흐스탄 비펙 알마티 본부에서 자동차 금융 제휴 협약식을...
133,"두산, 신한금융지주에 네오플럭스 매각",http://www.m-i.kr/news/articleView.html?idxno=739480,?두산은 신한금융지주와 네오플럭스 지분 매각 계약을 체결했다고 20일 밝혔다. 이번 매각은 그룹 재무구조... 이에 앞서 두산중공업은 지난 2일 클럽모우 CC를 하나금융-모아미래도 컨소시엄에 매각하고 채권단 차입금...
134,"우리금융, 스타트업 대상 금융IT 교육 실시",http://www.pressm.kr/news/articleView.html?idxno=32529,우리금융그룹은 스타트업(Start-up) 육성 프로그램인 디노랩(Digital Innovation Lab) 입주기업을 대상으로 서울 성수동 통합센터에서 금융IT 교육을 실시했다고 21일 밝혔다. 그동안 혁신적인 아이디어를 보유한 기업이라도...
135,"KB금융 윤종규 회장, MZ세대 직원들과 ‘e-소통라이브’ 두 번째 시간 가져",http://www.viva100.com/main/view.php?key=20200821010003821,"KB금융 윤종규 회장, MZ세대 직원들과 ‘e-소통라이브’ 두 번째 시간 가져 KB금융그룹은 지난 12일에 이어, 19일 CEO와 그룹 MZ세대 직원들이 함께 유튜브 생중계를 통해 격의 없는 대화와 이야기를 나눈 ‘e-소통라이브’..."
136,"주요국들, 달러 스와프 규모 축소…금융시장 안정 반영",http://www.fnnews.com/news/202008210315236757,"금융시장 안정이 달러 스와프를 통한 달러 공급을 완화시키고 있다. 20일(이하 현지시간) 파이낸셜타임스(FT)에 따르면 유럽중앙은행(ECB), 영국은행(BOE), 일본은행(BOJ), 스위스국립은행(SNB) 등 4대 주요 중앙은행들이 이날..."
137,"동학개미 '빚투'·'영끌' 투자 어려워진다.. 금융당국, 전방위 압박",http://www.fnnews.com/news/202008201400203853,금융감독당국이 자금 쏠림이 과열되고 있는 주식 및 부동산 시장 대출에 대한 전반적인 모니터링에 나섰다.... 20일 금융위원회와 금융감독원에 따르면 금융위는 신용대출·전세대출 등을 중심으로 가계부채 전반에...
138,금융감독원 등 신입채용 내달 필기시험 돌입,http://www.kjdaily.com/read.php3?aid=1597965281521563208,"- 이달 금융감독원, 한국수출입은행, 한국예탁결제원, 예금보험공사 등 주요 금융공기관 신입 모집중! - 내달 12일 'A매치' 필기시험 예정됐지만... 코로나 재확산에 불투명 우려도 이달 금융감독원, 한국수출입은행..."
139,"신한금융, 네오플럭스 730억원에 인수",http://www.fnnews.com/news/202008201703405531,신한금융지주는 두산과 벤처캐피탈사인 네오플럭스 보통주 2441만 3230주(지분율 96.77%)를 730억원(잠정)에 인수하기로 결정했다고 20일 밝혔다. 최종 인수금액은 실사 후 확정될 예정이다. 신한금융은 이번 인수를 통해 독립...
140,"윤종규 KB금융 회장, MZ세대와 '앵콜' 온라인 소통",http://www.seoulfn.com/news/articleView.html?idxno=392733,윤종규 KB금융그룹 회장(맨 왼쪽)이 지난 19일 그룹 직원들과 'e-소통라이브' 시간을 갖고 있다. (사진=KB금융그룹) KB금융그룹은 윤종규 회장이 지난 12일에 이어 19일 그룹 MZ세대(밀레니얼·Z세대)와 유튜브 생중계를 통해...
141,"윤종규 KB금융 회장, MZ세대와 '앵콜' 온라인 소통",http://www.seoulfn.com/news/articleView.html?idxno=392733,윤종규 KB금융그룹 회장(맨 왼쪽)이 지난 19일 그룹 직원들과 'e-소통라이브' 시간을 갖고 있다. (사진=KB금융그룹) KB금융그룹은 윤종규 회장이 지난 12일에 이어 19일 그룹 MZ세대(밀레니얼·Z세대)와 유튜브 생중계를 통해...
142,국경마저 넘은 동학개미에…대외금융자산 1조7천억달러 돌파,http://www.edaily.co.kr/news/newspath.asp?newsid=02686326625869288,[이데일리 원다연 기자] 우리나라의 대외금융자산 규모가 1조7000억달러를 넘어서며 사상 최대치를... 대외금융자산은 1조7401억달러로 지난 3월말과 비교해 674억달러 증가했다. 국내 투자자의 해외 주식 투자가 크게...
143,"김용범 기재차관 ""코로나19 재확산에 소상공인 2차 금융지원 지속""",https://www.dailian.co.kr/news/view/913831/?sc=Naver,"김용범 기획재정부 1차관은 21일 ""지원 여력이 충분히 남아있는 소상공인 2차 금융지원 프로그램을 통해 적극적인 금융지원을 지속하겠다""고 강조했다. 김 차관은 이날 정부서울청사에서 '제22차 혁신성장 전략점검회의 겸..."
144,"금융보안원, 금융분야 데이터 전문기관 업무 스타트",http://www.digitaltoday.co.kr/news/articleView.html?idxno=245278,"금융보안원. [사진: 금융보안원 홈페이지] 개정 신용정보법 시행에 따라?금융위원회로부터 금융분야 첫 데이터 전문기관으로 지정받은?금융보안원이 데이터(정보집합물) 결합, 개인정보의 익명 처리 적정성 평가 등..."
145,"우리금융, 디노랩 스타트업 대상 '금융사 IT' 강의",http://www.shinailbo.co.kr/news/articleView.html?idxno=1311591,우리금융그룹이 자체 스타트업 육성 프로그램인 디노랩 입주기업을 대상으로 서울 성수동 통합센터에서 금융IT 교육을 진행했다고 21일 밝혔다. 이날 교육에는 우리금융?IT총괄 지원 자회사인 우리에프아이에스의 실무...
146,"이베스트투자증권, 최대 연 10% 금리효과 제휴 금융상품 출시",http://www.newsway.co.kr/news/view?tp=1&ud=2020082109103685275,"이베스트투자증권은 수협은행, SK플래닛과 손잡고 연이율 최대 10%의 고금리 제휴 금융상품을 이달 말까지 판매한다고 20일 밝혔다. 이번 제휴 금융상품은 SK플래닛의 ‘시럽 월렛’ 혜택금융에서 가입할 수 있는..."
147,"우리금융그룹, 스타트업 대상 금융IT 교육 실시",http://www.newsfc.co.kr/news/articleView.html?idxno=42377,손태승 우리금융 회장 우리금융그룹은 스타트업 육성 프로그램인 디노랩(Digital Innovation Lab) 입주기업을 대상으로 금융IT 교육을 실시했다고 21일 밝혔다. 스타트업의 금융권 시스템에 대한 이해도를 높여 기술적 협력을...
148,"""SK하이닉스, 9월 이후 주가 상승 전망""-신한금융투자",http://www.newspim.com/news/view/20200821000108,"SK하이닉스 이천 본사 [사진=심지혜 기자] 신한금융투자는 21일 보고서를 통해 예상보다 부진한 3분기 업황이 주가를 끌어내리는 요인이 되고 있다고 지적했다. 최도연 신한금융투자 연구원은 ""서버업체와 생산업체 간..."
149,"정부 ""론스타-하나금융 ICC 결과, ISDS에 영향 없다""",https://www.hankyung.com/society/article/202008208263i,미국계 사모펀드 론스타와 하나금융그룹 사이 국제상공회의소(ICC) 중재 판정문이 현재 진행 중인 한국... 20일 정부 관계자는 정부서울청사에서 열린 한국-론스타 ISDS 관련 범정부 합동 브리핑에서 “(론스타-하나금융)...
150,"두산, 신한금융지주에 네오플럭스 지분 매각",http://www.econovill.com/news/articleView.html?idxno=408945,두산은 공시를 통해 신한금융지주와 자회사인 네오플럭스의 지분 매각 계약을 체결했다고 20일 밝혔다.... 이에 앞서 두산은 지난 2일 두산중공업 소유의 골프장 클럽모우 CC를 하나금융-모아미래도 컨소시엄에 매각하고...
151,"두산, 신한금융지주에 네오플럭스 지분 매각",http://www.econovill.com/news/articleView.html?idxno=408945,두산은 공시를 통해 신한금융지주와 자회사인 네오플럭스의 지분 매각 계약을 체결했다고 20일 밝혔다.... 이에 앞서 두산은 지난 2일 두산중공업 소유의 골프장 클럽모우 CC를 하나금융-모아미래도 컨소시엄에 매각하고...
152,"우리금융그룹, 스타트업 대상 금융IT 교육 지원",http://4th.kr/View.aspx?No=1056199,포쓰저널 김지훈 [포쓰저널=] 우리금융그룹이 금융권 IT시스템 전반에 대한 경험이나 이해가 부족해 금융회사와의 사업 연계시 어려움을 겪어온 스타트업을 지원한다. ?스타트업 육성 프로그램 디노랩(Digital Innovation...
153,"KB금융 윤종규 회장, 차세대 리더들과 두 번째 'e-소통라이브' 소통",http://www.koreaittimes.com/news/articleView.html?idxno=99831,지난 19일 KB금융그룹 직원들과 'e-소통라이브' 시간을 가지고 있는 KB금융그룹 윤종규 회장/ KB국민은행 제공 KB금융그룹 윤종규 회장은 지난 12일에 이어 19일 CEO와 그룹 MZ세대 직원들이 유튜브 생중계를 통해 격의 없는...
154,"신한금융, 네오플럭스 인수 주식매매계약 체결",http://www.m-i.kr/news/articleView.html?idxno=739500,신한금융지주회사는 20일 두산과 네오플럭스 주식매매계약(SPA)을 체결했다. 앞서 양사는 각각 이사회를 열어 네오플럭스 지분 매매에 대한 안건을 의결했다. 이날 신한금융은 네오플럭스 보통주 2441만3230주(지분율 96.77...
155,"이베스트투자증권, 최대 연 10% 금리효과 제휴금융상품 출시",http://www.paxetv.com/news/articleView.html?idxno=98538,"이베스트투자증권(대표이사 사장 김원규)은 수협은행, SK플래닛과 손잡고 연이율 최대 10%의 고금리 효과 제휴 금융상품을 이달 말까지 판매 한다고 20일 밝혔다. 이?제휴금융상품은 SK플래닛의 '시럽 월렛..."
156,"대부금융, '집중호우 복구' 성금 3000만원 전달",http://www.newsis.com/view/?id=NISX20200820_0001135872&cID=10401&pID=10400,"한국대부금융협회는 주요 대부업체와 공동으로 집중호우 피해 복구를 위한 성금 3000만원을... 임승보 대부금융협회장은 ""집중호우로 실의에 빠진 수재민들에게 작게나마 힘을 보태고자 회원사들과 뜻을 모았다""며..."
157,"카카오·네이버·토스, 금융 감독 받는 길 열렸다",https://biz.chosun.com/site/data/html_dir/2020/08/21/2020082102195.html?utm_source=naver&utm_medium=original&utm_campaign=biz,"금융당국이 카카오(035720)와 네이버(NAVER(035420)), 토스 등 금융 계열사를 다수 보유한 빅테크(인터넷 플랫폼 기반의 대형 IT기업)를 금융그룹통합감독 대상에 포함시키는 길을 열어뒀다. 금융그룹 통합 감독은 금융지주사..."
158,금융데이터거래소에서 '月 1억명' 편의점 소비데이터 판다,https://www.sedaily.com/NewsView/1Z6NJ41SPE,앞으로 금융데이터거래소에서 월평균 1억명의 편의점 소비 데이터도 사고팔 수 있게 됐다. 소비유통 데이터가 금융데이터에 등록된 것은 이번이 처음이다. 금융데이터거래소 운영기관인 금융보안원은 19일 BGF리테일과...
159,"신한카드, 글로벌 자동차금융 시장 선점 나선다",https://www.paxnetnews.com/articles/64412,자동차금융 제휴 협약(MOU)을 체결했다고 20일 밝혔다. 아시아오토는 카자흐스탄 최대의 자동차 조립생산... 신한파이낸스는 이번 협약으로 아시아오토의 비펙 매장에서 판매되는 일부 차종 신차에 대한 금융상품을...
160,"금융감독원, 한국수출입은행 금융公 신입 채용… 내달 필기시험, 코로나 재확...",http://edu.donga.com/?p=article&ps=view&at_no=20200821095043787494,"인크루트 제공 이달 금융감독원, 한국수출입은행, 한국예탁결제원, 예금보험공사, 주택도시보증공사 등 금융공기관이 신입채용의 기지개를 켰다. 다음 달에는 일제히 필기전형이 잡힌 가운데, 최근 코로나19 재확산..."
161,"신한카드, 글로벌 자동차금융 시장 선점 나선다",https://www.paxnetnews.com/articles/64412,자동차금융 제휴 협약(MOU)을 체결했다고 20일 밝혔다. 아시아오토는 카자흐스탄 최대의 자동차 조립생산... 신한파이낸스는 이번 협약으로 아시아오토의 비펙 매장에서 판매되는 일부 차종 신차에 대한 금융상품을...
162,"금융감독원, 한국수출입은행 금융公 신입 채용… 내달 필기시험, 코로나 재확...",http://edu.donga.com/?p=article&ps=view&at_no=20200821095043787494,"인크루트 제공 이달 금융감독원, 한국수출입은행, 한국예탁결제원, 예금보험공사, 주택도시보증공사 등 금융공기관이 신입채용의 기지개를 켰다. 다음 달에는 일제히 필기전형이 잡힌 가운데, 최근 코로나19 재확산..."
163,"㈜두산, 신한금융에 '네오플럭스' 매각… 매각대금 730억",http://biz.newdaily.co.kr/site/data/html/2020/08/20/2020082000227.html,"㈜두산은 신한금융지주와 네오플럭스 지분 매각 계약을 체결했다고?20일 밝혔다. 이번 매각은 그룹... 앞서 두산중공업은 지난?2일,?클럽모우?CC를 하나금융-모아미래도 컨소시엄에?매각하고?채권단 차입금 상환을..."
164,"신한금융, 네오플럭스 730억원에 인수···두산과 주식매매계약 체결",https://www.sedaily.com/NewsView/1Z6NJA0JNZ,"신한금융지주는 두산과 벤처캐피탈사인 네오플럭스 보통주 2,441만 3230주(지분율 96.77%)를 730억원(잠정)에 인수하기로 결정했다고 20일 밝혔다. 최종 인수금액은 실사 후 확정될 예정이다. 신한금융은 이번 인수를 통해..."
165,"신협, 군산·거제 금융지원 기간 1년 연장",https://zdnet.co.kr/view/?no=20200821090211,신협중앙회가 고용·산업위기지역 군산·거제에 제공한 무이자·무담보대출 만기를 1년 연장한다고 21일 밝혔다. 신협은 지난해 6월부터 1년간 약 2천500명의 군산·거제 지역민에게 총 249억원의 대출을 무이자...
166,"윤종규 KB금융 회장, 차세대 리더들과 'e-소통라이브'",http://www.thebigdata.co.kr/view.php?ud=202008211050539498d0a8833aad_23,"KB금융그룹(회장 윤종규)은 지난 12일에 이어, 19일 CEO와 그룹 MZ세대 직원들이 함께 유튜브 생중계를 통해... 이 날 행사에는 지난 회차에 아쉽게 참가하지 못했던 주니어보드 활동 직원 등 다양한 MZ세대 직원들이 KB금융그..."
167,보이스피싱 등 금융사기 범죄자 ‘신상정보 공개’법 발의,https://cnbc.sbs.co.kr/article_hub/10000993652?division=NAVER,"보이스피싱과 금융 다단계 사기 등 서민을 대상으로 한 사기 범죄 근절을 위한 법안이 발의됐습니다. 오늘... 이 외에 유사수신행위 대상 범위 확대, 금융위의 직권조사권과 자료제출요구권 신설, 혐의자에 대한 징벌적..."
168,주택금융공사 입사시험장서도 코로나 확진자 발생,http://news.heraldcorp.com/view.php?ud=20200821000223,한국주택금융공사 신입직원 채용 필기전형 시험장에서 응시자 중 코로나19 확진자가 발생했다. 21일 서울 영등포구에 따르면 지난 15일 여의도중 21고사실에서 시험을 친 20대가 뒤늦게 코로나19 확진 판정을 받았다. 서울...
169,"두산, 신한금융에 네오플럭스 매각…가격 730억원",https://news.joins.com/article/olink/23447738,경영난을 겪고 있는 ㈜두산이 벤처캐피털 네오플럭스 지분을 신한금융지주에 매각하는 계약을 체결했다고... 앞서 두산중공업은 지난 2일 클럽모우 CC를 하나금융-모아미래도 컨소시엄에 매각하고 채권단 차입금을...
170,성과 좋은데도 '회장 3연임 반대'…KB금융 노조 '이해못할 태클',http://www.inews24.com/view/1292322,윤종규 KB금융 회장의 3연임 도전에 노동조합이 또다시 제동을 걸고 나섰다. '절차의 투명성'을 문제로 삼았는데 '반대를 위한 반대'라는 비판도 나온다. 20일 KB금융그룹 노동조합 협의회(KB노협)는 기자회견을 열고 윤...
171,주택금융공사 입사시험장서도 코로나 확진자 발생,http://news.heraldcorp.com/view.php?ud=20200821000223,한국주택금융공사 신입직원 채용 필기전형 시험장에서 응시자 중 코로나19 확진자가 발생했다. 21일 서울 영등포구에 따르면 지난 15일 여의도중 21고사실에서 시험을 친 20대가 뒤늦게 코로나19 확진 판정을 받았다. 서울...
172,"(주)두산, 신한금융지주에 네오플럭스 매각",https://www.ebn.co.kr/news/view/1447497/?sc=Naver,두산은 20일 신한금융지주와 네오플럭스 지분 매각 계약을 체결했다. 이번 매각은 그룹 재무구조 개선의... 앞서 두산중공업은 지난 2일 클럽모우CC를 하나금융·모아미래도 컨소시엄에 매각하고 채권단 차입금 상환을...
173,"두산, 신한금융에 네오플럭스 매각…가격 730억원",https://news.joins.com/article/olink/23447738,경영난을 겪고 있는 ㈜두산이 벤처캐피털 네오플럭스 지분을 신한금융지주에 매각하는 계약을 체결했다고... 앞서 두산중공업은 지난 2일 클럽모우 CC를 하나금융-모아미래도 컨소시엄에 매각하고 채권단 차입금을...
174,성과 좋은데도 '회장 3연임 반대'…KB금융 노조 '이해못할 태클',http://www.inews24.com/view/1292322,윤종규 KB금융 회장의 3연임 도전에 노동조합이 또다시 제동을 걸고 나섰다. '절차의 투명성'을 문제로 삼았는데 '반대를 위한 반대'라는 비판도 나온다. 20일 KB금융그룹 노동조합 협의회(KB노협)는 기자회견을 열고 윤...
175,"P2P금융 헬로펀딩, 준법감시인에 김인 이사 선임",http://www.inews24.com/view/1292468,P2P금융기업 헬로펀딩은 오는 8월 27일 온투법 시행을 앞두고 조직 정비 및 안정화를 위하여 김인 준법감시인(이사)을 신규 선임하는 임원 인사를 실시했다고 21일 밝혔다. 준법감시인은 금융기관의 임직원이 직무를...
176,"기재차관 ""코로나19 재확산에 여력 남은 소상공 2차 금융지원 지속""",http://www.newsis.com/view/?id=NISX20200821_0001137015&cID=10401&pID=10400,"김용범 기획재정부 1차관은 21일 ""지원 여력이 충분히 남아있는 소상공인 2차 금융지원 프로그램을 통해 적극적인 금융지원을 지속하겠다""고 강조했다. 김 차관은 이날 정부서울청사에서 '제22차 혁신성장 전략점검회의..."
177,"우리금융, 디노랩 스타트업 대상 금융IT 교육",http://www.seoulfn.com/news/articleView.html?idxno=392704,우리금융그룹은 스타트업 육성 프로그램인 '디노랩' 입주기업을 대상으로 금융IT 교육을 진행했다고 21일 밝혔다. 이번 교육은 금융권 현장에서 실제 진행되고 있는 금융IT 기술 정보에 대한 내용으로 구성됐다....
178,"IBK기업은행, '소상공인 2차 금융지원 대출' 금리 내려",http://www.kyeonggi.com/news/articleView.html?idxno=2312335,"IBK기업은행(은행장 윤종원)은 인터넷·모바일뱅킹에서 실행되는 '소상공인 2차 금융지원 대출'의 최고... 기업은행은 지난 6월 인터넷·모바일뱅킹에서 '소상공인 2차 금융지원 대출'의 대출 신청, 보증서 발급, 대출..."
179,"신한카드, 글로벌 자동차금융 확대 시동…카자흐스탄 '아시아오토'와 MOU",http://isplus.live.joins.com/news/article/article.asp?total_id=23852773,"자동차 금융 제휴 협약(MOU)을 체결했다고 20일 밝혔다. 양사는 베이세노프 다우렌 비펙 알마티 총괄... 자동차 금융, 신용 대출 등 소매 대출 상품을 취급하고 있다. 2019년 말 기준 누적 취급액 447억원, 자산 225억원..."
180,"""SK하이닉스, 추가 하락 제한적""-신한금융투자",http://www.fnnews.com/news/202008210845043209,"신한금융투자는 SK하이닉스에 대해 추가 하락이 제한적이며 단기적으로 바닥을 확인한 후 반등할 것이라고 전망했다. 투자의견은 '매수'를 유지했지만 목표주가를 10만5000원으로 하향했다. 최도연 연구원은 ""2·4분기에..."
181,"""SK하이닉스, 추가 하락 제한적""-신한금융투자",http://www.fnnews.com/news/202008210845043209,"신한금융투자는 SK하이닉스에 대해 추가 하락이 제한적이며 단기적으로 바닥을 확인한 후 반등할 것이라고 전망했다. 투자의견은 '매수'를 유지했지만 목표주가를 10만5000원으로 하향했다. 최도연 연구원은 ""2·4분기에..."
182,"편의점서 '빅데이터'도 판다…CU, 금융보안원과 업무협약 맺어",https://www.news1.kr/articles/?4031446,"BGF리테일은 금융보안원과 업무협약을 맺고 업계 최초로 편의점 CU가 수집한 '유통 빅데이터'를 판매한다고... 해당 데이터는 금융데이터거래소(FinDX)를 통해 구입할 수 있다. 이건준 사장 BGF리테일 대표는 ""월평균 약 1억..."
183,부동산금융에 2100조원 몰려…실물경제 뇌관 될까,https://www.hankyung.com/realestate/article/2020082053767,부동산 금융에 몰린 돈이 2100조원을 넘어서면서 실물 경제 뇌관으로 작용할 우려가 커졌다. 집값이... 부동산 금융 익스포저(위험노출액) 잔액은 2105조3000억원으로 집계됐다. 이는 부동산 관련 기업에 대한...
184,"하나은행, 종합 금융 서비스 '뉴 하나원큐' 출시",http://www.newsprime.co.kr/news/article.html?no=514949,"하나은행(은행장 지성규)은 모바일금융 앱 '뉴 하나원큐'를 출시하고 평생 이체수수료 면제 등 다양한 손님... '뉴 하나원큐'는 하나금융그룹 관계사들과의 연계를 통해 주식 거래, 보험 진단, 카드 거래 등 다양한 금융..."
185,"두산, 신한금융지주에 네오플럭스 지분 매각",https://www.donga.com/news/article/all/20200820/102580365/1,두산그룹의 지주사인 ㈜두산이 재무구조 개선을 위해 신한금융지주와 네오플럭스 지분 매각 계약을... 두산중공업은 이달 2일 클럽모우CC를 하나금융-모아미래도 컨소시엄에 매각하고 채권단 차입금 상환을 처음으로...
186,"KB금융 윤종규 회장, 차세대 리더들과 ‘e-소통라이브’ 두 번째 시간 가져",http://www.ecomedia.co.kr/news/newsview.php?ncode=1065585429373787,"KB금융그룹(회장 윤종규)은 지난 12일에 이어, 19일 CEO와 그룹 MZ세대 직원들이 함께 유튜브 생중계를 통해 격의 없는 대화와 이야기를 나눈 ‘e-소통라이브’ 두 번째 시간을 가졌다. ▲ 19일 KB금융그룹 직원들과 ‘e..."
187,"우리금융그룹, 디노랩 입주기업 대상 금융권 시스템 등 IT 교육",http://www.ekn.kr/news/article.html?no=518477,우리금융그룹은 스타트업(Start-up) 육성 프로그램인 디노랩(Digital Innovation Lab) 입주기업을 대상으로 금융IT 교육을 진행했다고 21일 밝혔다. 이번 디노랩 입주기업 대상 교육은 금융권 현장에서 실제 진행되고 있는 금융IT...
188,돌연 '국제금융도시 후쿠오카' 구상...日부총리 지역구 챙기기?,http://www.fnnews.com/news/202008201451553079,"홍콩 금융권 인재와 기관을 흡수해 아시아 최대 금융허브로 만들겠다는 당초 일본의 '국제금융도시 도쿄' 구상이 흔들리고 있다. 최근 돌연, 도쿄를 대신해 후쿠오카현과 오사카 등 간사이 지방이 국제금융도시 후보지로..."
189,"금감원 대전충남지원, 천안서 호우 피해 금융상담",http://yna.kr/AKR20200820110000063?did=1195m,금융감독원 대전충남지원은 최근 내린 집중호우로 피해를 본 천안과 아산지역 주민과 중소기업을 돕기 위해 금융지원 상담을 한다고 20일 밝혔다. 오는 24∼25일 농협은행 천안시지부 3층 회의실에 '피해 현장...
190,"두산, 신한금융지주에 네오플럭스 매각",http://www.businesskorea.co.kr/news/articleView.html?idxno=50694,"두산은 신한금융지주와 네오플럭스 지분 매각 계약을 체결했다고?20일 밝혔다. 이번 매각은 그룹 재무구조... 앞서 두산중공업은 지난?2일,?클럽모우?CC를 하나금융-모아미래도 컨소시엄에?매각하고?채권단 차입금..."
191,"하나은행, '뉴 하나원큐'에 모든 금융을 담았다",http://www.econovill.com/news/articleView.html?idxno=408887,하나은행은 세상의 모든 금융을 담은 모바일금융 앱 '뉴 하나원큐'를 출시하고 평생 이체수수료 면제 등 다양한 고객 이벤트를 진행한다고 20일 밝혔다. 이번에 선보인 '뉴 하나원큐'는 기존의 계좌이체와 해외송금...
192,"두산, 신한금융지주에 네오플럭스 매각",http://www.businesskorea.co.kr/news/articleView.html?idxno=50694,"두산은 신한금융지주와 네오플럭스 지분 매각 계약을 체결했다고?20일 밝혔다. 이번 매각은 그룹 재무구조... 앞서 두산중공업은 지난?2일,?클럽모우?CC를 하나금융-모아미래도 컨소시엄에?매각하고?채권단 차입금..."
193,"금융보안원, 데이터 전문기관 업무 본격화",http://www.cstimes.com/news/articleView.html?idxno=427356,?금융보안원은 21일 금융·통신 사이의 데이터 결합을 실시하면서 본격적인 데이터전문기관 활동을 시작한다고 밝혔다. 금보원은 금융권 데이터 결합 첫 사례로 금융회사인 신한카드와 통신사인 SK텔레콤 간 데이터...
194,"오는 11월부터 연 2,000만원 이하 주택임대소득 및 금융소득에도 건보료 부과",https://www.sedaily.com/NewsView/1Z6N2HVT4R,"오는 11월부터 연 2,000만원 이하 주택임대소득과 금융소득에도 건강보험료가 부과된다. 임대소득의 경우 부부합산으로 2주택 이상 보유자에, 금융소득은 연 1,000만원 초과 수입금액에 대해서 우선 부과한다...."
195,"우리금융, 스타트업 대상 금융IT 교육 나서",http://www.pinpointnews.co.kr/view.php?ud=20200821093436853648e3dd6dd5_45,디노랩 통합센터 입주기업 대상...우리에프아이에스 실무진 직접 강의 진행 우리금융그룹은 스타트업(Start-up) 육성 프로그램인 디노랩(Digital Innovation Lab) 입주기업을 대상으로 서울 성수동 통합센터에서 금융IT 교육을...
196,신한생명 판매전문회사 ‘신한금융플러스’ 출범,https://biz.chosun.com/site/data/html_dir/2020/08/19/2020081901058.html?utm_source=naver&utm_medium=original&utm_campaign=biz,"신한생명은 지난 18일 서울 중구 신한L타워 2층 본점에서 신한생명의 보험 판매 자회사(GA) ‘신한금융플러스’의 출범식을 진행했다고 19일 밝혔다. 신한금융플러스의 최초 납입자본금은 200억원, 현재 자본금은..."
197,BGF리테일-금융보안원 데이터 유통 혁신 업무협약,http://www.enewstoday.co.kr/news/articleView.html?idxno=1408679,이건준 BGF리테일 사장(오른쪽에서 세 번째)와 김영기 금융보안원 원장(왼쪽에서 세 번째)?등?관계자들이 업무협약식 기념 촬영을 하고 있다. [사진=BGF리테일] ?CU를 운영하는 BGF리테일은 금융보안원과 편의점 데이터...
198,"신한카드, 카자흐스탄 1위 車업체와 MOU … 해외 자동차금융 확대",http://www.fnnews.com/news/202008201017411804,"자동차 금융 제휴 협약(MOU)을 체결했다고 20일 밝혔다. 양사는 카자흐스탄 알마티에 위치한 아시아오토의... 자동차 금융, 신용 대출 등 소매 대출 상품을 취급하고 있다. 지난해 말 기준 누적 취급액 447억원, 자산 225억원..."
199,"KB금융, 회장 선임 절차 두고 노사 '진통'",http://www.econovill.com/news/articleView.html?idxno=408914,"KB금융그룹 노동조합협의회(KB노조)가 회장후보추천위원회(회추위)의 회장 선임 절차에 시정을 요구했다.... KB금융 관계자는 ""롱리스트 단계부터 10명 명단이 공개돼 최종 4명이 뽑히면 6명은 떨어지는 모양새가 나올 수..."
200,"홍남기 ""2금융 DSR 보완 필요""",https://www.sedaily.com/NewsView/1Z6NK39PTR,홍남기 부총리 겸 기획재정부 장관이 제2금융권의 총부채원리금상환비율(DSR)과 관련해 “보완이 필요하다고 본다”고 말했다. 최근 부동산·주식 투자 목적의 신용대출이 급증하는 상황에서 금융위원회에 이어...
201,"KB금융 노조, 회장 3연임 도전 반대 입장 밝혀",http://www.digitaltoday.co.kr/news/articleView.html?idxno=245186,윤종규 KB금융그룹 회장이 3연임 도전에 나선 가운데 KB금융 노조가 반대 입장을 나타냈다. [사진: KB금융그룹] 윤종규 KB금융그룹 회장의 3연임을 놓고 KB금융 노조가 반대 입장을 밝혔다. KB금융그룹이 차기 회장 선임...
